feature_code,date_code,measurement,units,value,scottish_health_survey_indicator,sex,hb_name,longitude,latitude
S08000025,2015-2018,Percent,Percent Of Adults,23,Smoking status: Used to smoke regularly,Female,Orkney,-2.9605,58.9809
S08000025,2015-2018,Percent,Percent Of Adults,76,Overweight: Overweight (including obese),Male,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,18,Any cardiovascular condition: Has a cardiovascular condition,Male,Orkney,-2.9605,58.9809
S08000025,2015-2018,Percent,Percent Of Adults,29,Overweight: Not overweight or obese,Female,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,42,Long-term illness: No long-term illness,All,Orkney,-2.9605,58.9809
S08000025,2015-2018,Percent,Percent Of Adults,23,Fruit & vegetable consumption: 5 portions or more,All,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,2,E-cigarette use: Currently using,Male,Orkney,-2.9605,58.9809
S08000025,2015-2018,Percent,Percent Of Adults,32,Obesity: Obese,Female,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,45,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Male,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,61,Summary activity levels: Meets recommendations,All,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,86,"Provide any regular help or care for any sick, disabled or frail person: No",Male,Orkney,-2.9605,58.9809
S08000025,2015-2018,Percent,Percent Of Adults,9,Summary activity levels: Low activity,Female,Orkney,-2.9605,58.9809
S08000025,2015-2018,Percent,Percent Of Adults,51,Smoking status: Never smoked/Used to smoke occasionally,Male,Orkney,-2.9605,58.9809
S08000025,2015-2018,Percent,Percent Of Adults,70,Fruit & vegetable consumption: Less than 5 portions,Female,Orkney,-2.9605,58.9809
S08000025,2015-2018,Percent,Percent Of Adults,10,Smoking status: Current smoker,Female,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,24,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),All,Orkney,-2.9605,58.9809
S08000025,2015-2018,Percent,Percent Of Adults,6,Self-assessed general health: Bad/Very bad,Male,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,11,Summary activity levels: Some activity,Male,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,25,Fruit & vegetable consumption: 5 portions or more,All,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,82,Any cardiovascular condition: No cardiovascular condition,Male,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,33,Life satisfaction: Mode (8),Female,Orkney,-2.9605,58.9809
S08000025,2016-2019,Percent,Percent Of Adults,9,Smoking status: Current smoker,Female,Orkney,-2.9605,58.9809
S08000025,2015-2018,Percent,Percent Of Adults,63,General health questionnaire (GHQ-12): Score 0,All,Orkney,-2.9605,58.9809
S08000026,2015-2018,Percent,Percent Of Adults,17,Fruit & vegetable consumption: 5 portions or more,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,12,Any cardiovascular condition: Has a cardiovascular condition,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,62,Obesity: Not obese,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,76,Overweight: Overweight (including obese),Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,33,Obesity: Obese,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,59,Alcohol consumption: Moderate drinker,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,53,Long-term illness: No long-term illness,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,34,Life satisfaction: Mode (8),Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,87,Any cardiovascular condition: No cardiovascular condition,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,3,Summary activity levels: Low activity,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,34,Obesity: Obese,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,9,Fruit & vegetable consumption: None,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,21,Summary activity levels: Very low activity,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,3,E-cigarette use: Currently using,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,25,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,14,Smoking status: Current smoker,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,65,Summary activity levels: Meets recommendations,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,24,Alcohol consumption: Non-drinker,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,14,Summary activity levels: Some activity,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,14,Any cardiovascular condition: Has a cardiovascular condition,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,72,Overweight: Overweight (including obese),All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,77,Fruit & vegetable consumption: Less than 5 portions,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,16,Doctor-diagnosed asthma: Yes,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,90,E-cigarette use: Never used,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,38,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,7,Fruit & vegetable consumption: None,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,81,Doctor-diagnosed asthma: No,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,10,E-cigarette use: Ever previously used,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,4,E-cigarette use: Currently using,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,19,Doctor-diagnosed asthma: Yes,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,7,Fruit & vegetable consumption: None,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,70,Overweight: Overweight (including obese),Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,14,"Provide any regular help or care for any sick, disabled or frail person: Yes",All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,11,Summary activity levels: Some activity,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,66,Summary activity levels: Meets recommendations,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,14,Doctor-diagnosed asthma: Yes,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,66,Overweight: Overweight (including obese),Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,8,E-cigarette use: Ever previously used,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,20,Self-assessed general health: Fair,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,52,Long-term illness: No long-term illness,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,23,General health questionnaire (GHQ-12): Score 1-3,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,18,Smoking status: Current smoker,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,17,Alcohol consumption: Non-drinker,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,87,"Provide any regular help or care for any sick, disabled or frail person: No",Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,63,Alcohol consumption: Moderate drinker,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,86,Any cardiovascular condition: No cardiovascular condition,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,13,"Provide any regular help or care for any sick, disabled or frail person: Yes",Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,16,Fruit & vegetable consumption: 5 portions or more,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,66,Obesity: Not obese,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,68,Overweight: Overweight (including obese),All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,68,Overweight: Overweight (including obese),Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,39,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,62,Smoking status: Never smoked/Used to smoke occasionally,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,29,Long-term illness: Limiting long-term illness,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,88,E-cigarette use: Never used,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,75,Self-assessed general health: Very good/Good,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,75,Self-assessed general health: Very good/Good,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,87,Any cardiovascular condition: No cardiovascular condition,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,16,Long-term illness: Non-limiting long-term illness,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,84,Doctor-diagnosed asthma: No,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,8,E-cigarette use: Ever previously used,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,54,Long-term illness: No long-term illness,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,12,Summary activity levels: Some activity,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,65,Smoking status: Never smoked/Used to smoke occasionally,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,62,Summary activity levels: Meets recommendations,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,18,Self-assessed general health: Fair,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,20,Self-assessed general health: Fair,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,89,Any cardiovascular condition: No cardiovascular condition,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,16,Long-term illness: Non-limiting long-term illness,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,64,Alcohol consumption: Moderate drinker,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,34,Overweight: Not overweight or obese,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,8,Fruit & vegetable consumption: None,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,29,Alcohol consumption: Hazardous/Harmful drinker,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,6,Self-assessed general health: Bad/Very bad,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,16,General health questionnaire (GHQ-12): Score 4+,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,16,Long-term illness: Non-limiting long-term illness,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,21,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,4,Self-assessed general health: Bad/Very bad,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,86,Doctor-diagnosed asthma: No,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,32,Overweight: Not overweight or obese,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,32,Long-term illness: Limiting long-term illness,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,88,E-cigarette use: Never used,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,85,E-cigarette use: Never used,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,5,Self-assessed general health: Bad/Very bad,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,65,Alcohol consumption: Moderate drinker,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,30,Overweight: Not overweight or obese,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,9,E-cigarette use: Ever previously used,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,85,"Provide any regular help or care for any sick, disabled or frail person: No",Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,15,Long-term illness: Non-limiting long-term illness,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,24,Overweight: Not overweight or obese,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,34,Alcohol consumption: Hazardous/Harmful drinker,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,17,Smoking status: Current smoker,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,21,Smoking status: Current smoker,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,15,Fruit & vegetable consumption: 5 portions or more,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,59,General health questionnaire (GHQ-12): Score 0,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,61,General health questionnaire (GHQ-12): Score 0,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,76,Fruit & vegetable consumption: Less than 5 portions,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,15,"Provide any regular help or care for any sick, disabled or frail person: Yes",Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,76,Self-assessed general health: Very good/Good,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,18,Summary activity levels: Very low activity,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,18,General health questionnaire (GHQ-12): Score 4+,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,67,Obesity: Not obese,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,60,Alcohol consumption: Moderate drinker,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,88,Any cardiovascular condition: No cardiovascular condition,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,62,Summary activity levels: Meets recommendations,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,75,Self-assessed general health: Very good/Good,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,14,General health questionnaire (GHQ-12): Score 4+,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,13,Alcohol consumption: Non-drinker,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,53,Alcohol consumption: Moderate drinker,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,52,Long-term illness: No long-term illness,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,86,Any cardiovascular condition: No cardiovascular condition,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,87,E-cigarette use: Never used,All,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,6,Self-assessed general health: Bad/Very bad,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,2,E-cigarette use: Currently using,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,22,Smoking status: Current smoker,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,31,Long-term illness: Limiting long-term illness,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,4,E-cigarette use: Currently using,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,11,Alcohol consumption: Non-drinker,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,15,General health questionnaire (GHQ-12): Score 4+,Female,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,15,Fruit & vegetable consumption: 5 portions or more,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,21,Smoking status: Used to smoke regularly,All,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,13,General health questionnaire (GHQ-12): Score 4+,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,5,Self-assessed general health: Bad/Very bad,Male,Shetland,-1.2659,60.5297
S08000026,2016-2019,Percent,Percent Of Adults,65,Obesity: Not obese,Female,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,62,Obesity: Not obese,Male,Shetland,-1.2659,60.5297
S08000026,2015-2018,Percent,Percent Of Adults,20,General health questionnaire (GHQ-12): Score 1-3,Male,Shetland,-1.2659,60.5297
